;titulo;valor;data;skill;pais
165;Api em Python;USD 100 - 250;13 de Dezembro de 2022 14:25;['API', 'PostgresSQL', 'Python', 'REST API', 'Flask'];Brasil
166;Programa de automação de designer que faz mockup;USD 1.000 - 3.000;13 de Dezembro de 2022 01:36;['C', 'Java', 'Python', 'HTML', 'PHP'];Brasil
167;Seu Avatar Ia;USD 250 - 500;12 de Dezembro de 2022 20:30;['Python', 'Google Cloud Platform'];Brasil
168;Seu Avatar Ia;USD 250 - 500;12 de Dezembro de 2022 18:55;['JavaScript', 'MySQL', 'PHP', 'Python'];Brasil
169;Gerador de propostas com calculos e texto padrao em pdf, a partir de planilha excel ( google) programada que pode estar integrada com google doc;USD 100 - 250;12 de Dezembro de 2022 17:29;['C', 'Java', 'Python', 'API', 'Visual Basic', 'Microsoft Excel'];Brasil
170;Projetos de Api;Menos de USD 15 / hora;07 de Dezembro de 2022 11:38;['JavaScript', 'MySQL', 'PHP', 'Android', 'API', 'JSON', 'Python', 'Lojas Virtuais (e-commerce)'];Brasil
171;Desenvolvimento de um novo aplicativo na ferramenta Oddo  , versão 14 ou 15 - Community;USD 1.000 - 3.000;06 de Dezembro de 2022 21:46;['JavaScript', 'MySQL', 'API', 'CSS', 'HTML', 'Python', 'Odoo'];Brasil
172;Automação de atividade diária no Erp;USD 100 - 250;06 de Dezembro de 2022 19:23;['Python', 'Microsoft Excel'];Brasil
173;Dev para projeto cripto;USD 1.000 - 3.000;06 de Dezembro de 2022 19:09;['JavaScript', 'MySQL', 'PHP', 'API', 'CSS', 'HTML', 'Python', 'Responsive Web Design'];Brasil
174;Trade De Transportes;USD 250 - 500;06 de Dezembro de 2022 17:56;['JavaScript', 'MySQL', 'PHP', 'Python'];Brasil
175;Script de extração de dados de sites usando a ferramenta Botcity na linguagem phyton;USD 500 - 1.000;06 de Dezembro de 2022 12:52;['MySQL', 'API', 'Oracle', 'Python', 'SQL'];Brasil
176;Atualização de banco de dados com a base de dados da Receita Federal.;USD 100 - 250;05 de Dezembro de 2022 11:00;['JavaScript', 'MySQL', 'PHP', 'Python'];Brasil
177;Auxílio em Programação Python, usando o Framework Django;USD 100 - 250;29 de Novembro de 2022 23:35;['Django', 'Python'];Brasil
178;Criação de uma Api em python para a Corretora Quotex;USD 100 - 250;29 de Novembro de 2022 19:58;['Python'];Brasil
179;Plataforma de cruzamento de dados;Mais de USD 45 / hora;29 de Novembro de 2022 18:22;['JavaScript', 'MySQL', 'PHP', 'CSS', 'HTML', 'HTML5', 'Python', 'Responsive Web Design'];Brasil
180;Especialista em Microsoft Teams para configurar acesso de usuários por equipe;USD 100 - 250;28 de Novembro de 2022 23:55;['C', 'Java', 'Python'];Brasil
181;Projeto Universitário Python;USD 250 - 500;28 de Novembro de 2022 23:32;['MySQL', 'PHP', 'API', 'CSS', 'HTML', 'Python'];Brasil
182;Web Aplicativos para gravar depoimentos;USD 250 - 500;28 de Novembro de 2022 19:10;['C', 'Java', 'Python', 'C#', 'React.js'];Brasil
183;Dashboard no Power Bi, obtendo dado da web que necessita de login;USD 250 - 500;27 de Novembro de 2022 23:03;['C', 'Java', 'Python'];Brasil
184;Sistema de rastreamento de veiculo e gestão de frota.;USD 1.000 - 3.000;22 de Novembro de 2022 22:17;['C', 'Java', 'Python', 'HTML', 'Design Gráfico'];Brasil
185;App Pc E Pc Para Adm (Posto De Combustiveis + Conveniencia Interada );USD 100 - 250;22 de Novembro de 2022 16:14;['C', 'Java', 'Python'];Brasil
186;Etl do Bitrix Crm (Extração e gravação dos dados em banco de dados Postgresql);USD 100 - 250;22 de Novembro de 2022 14:01;['API', 'PostgresSQL', 'Python', 'REST API'];Brasil
187;Dashboards + Relatórios Gerenciais + Portal Web;USD 500 - 1.000;22 de Novembro de 2022 13:56;['JavaScript', 'MySQL', 'PHP', 'Android', 'API', 'HTML5', 'Microsoft Sharepoint', 'Python', 'Responsive Web Design', 'Power BI'];Brasil
188;Captura De Informações Roleta De Cassino;USD 500 - 1.000;22 de Novembro de 2022 13:55;['JavaScript', 'MySQL', 'PHP', 'Android', 'iPhone', 'Java', 'Node.js', 'Python', 'Laravel', 'React.js'];Brasil
189;App Web, no Bubble integrado via Api;USD 250 - 500;21 de Novembro de 2022 23:07;['JavaScript', 'MySQL', 'API', 'C#', 'C++', 'CSS', 'HTML', 'HTML5', 'Python', 'Responsive Web Design'];Brasil
190;Calculadora;USD 250 - 500;21 de Novembro de 2022 17:42;['C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico'];Brasil
191;Comunidade de Top Developers busca os melhores profissionais It lll;Mais de USD 45 / hora;17 de Novembro de 2022 13:28;['JavaScript', 'Django', 'Java', 'Python', 'React.js', 'Data Science', 'React Native'];Argentina
192;Bot de Apostas Esportivas;USD 100 - 250;17 de Novembro de 2022 02:10;['PHP', 'API', 'JavaScript', 'Python'];Brasil
193;Sprint 1 - Cryptos - Base de Preços Btc - Yf;USD 50 - 100;17 de Novembro de 2022 02:01;['API', 'Linux', 'MySQL', 'Oracle MySQL', 'Python', 'REST API', 'Web Scraping'];Brasil
194;Software de Encaixe;USD 100 - 250;16 de Novembro de 2022 21:13;['Java', 'Python'];Brasil
195;Sistema para Ordem de Serviços e agendamento de coletas;USD 1.000 - 3.000;16 de Novembro de 2022 19:38;['C', 'Java', 'Python', 'C#', 'HTML', 'MySQL', 'PHP'];Brasil
196;Python - Análise de Dados e Web Crawling;USD 250 - 500;15 de Novembro de 2022 14:00;['JavaScript', 'MySQL', 'PHP', 'API', 'CSS', 'HTML5', 'Linux', 'Python', 'Responsive Web Design'];Brasil
197;Desenvolver um software de Plano de Corte tanto linear como para metragem quadrada;USD 250 - 500;15 de Novembro de 2022 13:17;['C', 'Java', 'Python'];Brasil
198;Análise bibliométrica utilizando python ou similar;USD 100 - 250;10 de Novembro de 2022 03:43;['Aptidão de programação', 'Python', 'Infográficos'];Brasil
199;Sistema de Dashboard Finaceiro para empresas de forma online;USD 250 - 500;10 de Novembro de 2022 01:59;['C', 'Java', 'Python', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico'];Brasil
200;Programação de um laboratório de Mc102(Linguagem Python);USD 250 - 500;10 de Novembro de 2022 01:04;['Python'];Brasil
201;Planilha em Power bi;USD 250 - 500;10 de Novembro de 2022 01:02;['C', 'Java', 'Python', 'Design Gráfico'];Brasil
202;Desenvolvimento de aplicativo para sala de sinais;USD 250 - 500;09 de Novembro de 2022 20:14;['MySQL', 'Android', 'iOS', 'Python'];Brasil
203;Projeto exclusivo Robo automatizado do Telegram para extração e entrada de sinais automático;USD 100 - 250;09 de Novembro de 2022 17:16;['API', 'Python'];Brasil
204;Instalação de Sql e importação de Backup;USD 100 - 250;09 de Novembro de 2022 12:27;['C', 'Java', 'Python', 'MySQL', 'SQL Server'];Brasil
205;Desenvolvedor de algoritmo, aplicação, site para String Art colorida;USD 250 - 500;05 de Novembro de 2022 14:09;['JavaScript', 'MySQL', 'PHP', 'C#', 'Python'];Portugal
206;Preciso de recomendações de boas Vpss (baratas) com servidores no Brasil;USD 500 - 1.000;05 de Novembro de 2022 12:19;['JavaScript', 'MySQL', 'PHP', 'API', 'HTML', 'HTML5', 'Node.js', 'Python', 'WordPress', 'React.js'];Brasil
207;Robo Metatrader 5 em Vps Ubuntu Hostinger;USD 250 - 500;05 de Novembro de 2022 11:02;['C', 'Java', 'Python'];Brasil
208;Desenvolvedor De Jogo De Baralho Online;USD 1.000 - 3.000;04 de Novembro de 2022 23:43;['HTML', 'JavaScript', 'PHP', 'CSS', 'Python'];Brasil
209;Automação Web - Criar Login e fazer pedidos;USD 100 - 250;04 de Novembro de 2022 04:19;['C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'MySQL', 'PHP'];Brasil
210;Plataforma de gestão de clínica, telemedicina e marketplace da saúde;USD 1.000 - 3.000;03 de Novembro de 2022 18:10;['C', 'Java', 'Python', 'HTML', 'JavaScript', 'PHP'];Brasil
211;Plataforma de Teleconsulta Site e App;USD 250 - 500;03 de Novembro de 2022 18:09;['C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico'];Brasil
212;Criação de dashboard para análise minuciosa de banco de dados;USD 50 - 100;30 de Outubro de 2022 12:59;['Python', 'Design Gráfico', 'Microsoft Excel', 'Power BI'];Brasil
213;Programa para registro de funcionarios;USD 250 - 500;29 de Outubro de 2022 20:01;['C', 'Java', 'Python', 'JavaScript', 'MySQL'];Brasil
214;Instalação de Software;USD 250 - 500;29 de Outubro de 2022 09:34;['C', 'Java', 'Python'];Portugal
215;Pandas - Análise de Dados Dataframe;USD 250 - 500;28 de Outubro de 2022 20:54;['Python'];Brasil
216;Profissional que saiba utilizar a metodologia Dea no Rstudio;USD 50 - 100;28 de Outubro de 2022 18:31;['Modelagem de Dados', 'JavaScript', 'Aptidão de programação', 'Python'];Brasil
217;Prova de python;USD 100 - 250;28 de Outubro de 2022 16:17;['Python'];Brasil
218;Reconhecimento de Padrões de imagem em tempo real (mortalidade de animais em granjas);USD 500 - 1.000;28 de Outubro de 2022 14:40;['Python'];Brasil
219;Formulários em Sharepoint Microsoft;USD 1.000 - 3.000;24 de Outubro de 2022 23:06;['C', 'Java', 'Python', 'MySQL', 'Design Gráfico'];Brasil
220;Preciso de um desenvolvedor back-end;USD 100 - 250;24 de Outubro de 2022 21:50;['JavaScript', 'MySQL', 'PHP', 'API', 'CSS', 'Python'];Brasil
221;Disparo de 100k de e-mails;USD 100 - 250;24 de Outubro de 2022 16:45;['JavaScript', 'MySQL', 'PHP', 'CSS', 'HTML', 'HTML5', 'Python', 'WordPress'];Brasil
222;App de dashboard financeiro com notificações de cada venda puxando dados do bling e do tiny;USD 250 - 500;23 de Outubro de 2022 16:06;['JavaScript', 'MySQL', 'PHP', 'iPhone', 'Python', 'Desenvolvimento Web', 'Design de App Mobile'];Brasil
223;Trabalho;USD 250 - 500;22 de Outubro de 2022 22:16;['Python'];Brasil
224;Projeto Whatspp;USD 250 - 500;22 de Outubro de 2022 19:30;['JavaScript', 'MySQL', 'PHP', 'API', 'HTML', 'HTML5', 'Java', 'Python'];Brasil
225;Subir Dados Do Txt Em Campos No Site;USD 100 - 250;22 de Outubro de 2022 12:30;['PHP', 'Python'];Brasil
226;Preciso realizar root em uma instancia no android studio;USD 250 - 500;19 de Outubro de 2022 14:39;['C', 'Java', 'Python', 'C#', 'PHP'];Brasil
227;Scraping no Instagram;USD 50 - 100;19 de Outubro de 2022 14:29;['HTML5', 'MySQL', 'PHP', 'Python'];Brasil
228;Android studio - tornar a emulação/root indefectavel a apps seja de bancos ou de jogos;USD 100 - 250;19 de Outubro de 2022 12:54;['C', 'Java', 'Python'];Brasil
229;Robô Automático Cassino Roleta;USD 250 - 500;19 de Outubro de 2022 11:21;['JavaScript', 'MySQL', 'PHP', 'Python'];Brasil
230;Interface para preencher planilha de orçamento;USD 1.000 - 3.000;18 de Outubro de 2022 17:01;['C', 'Java', 'Python'];Brasil
231;Bot de Sinais para Aviator da 1win;USD 100 - 250;18 de Outubro de 2022 15:40;['JavaScript', 'Python', 'HTML5', 'MySQL', 'PHP'];Brasil
232;Copytrade de forex Para Todas Corretoras No Telegram.;USD 500 - 1.000;18 de Outubro de 2022 00:43;['API', 'Python', 'MongoDB'];Brasil
233;Aws Cloud;USD 50 - 100;14 de Outubro de 2022 10:34;['Amazon Web Services', 'API', 'Database', 'PostgresSQL', 'Python', 'Arquitetura'];Portugal
234;Procuro desenvolvedor de skills para Alexa;USD 250 - 500;14 de Outubro de 2022 09:34;['Android', 'API', 'iPhone', 'PHP', 'Python', 'Responsive Web Design', 'JavaScript', 'MySQL', 'Node.js'];Brasil
235;Bot whatsapp;USD 100 - 250;13 de Outubro de 2022 23:01;['C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico'];Brasil
236;Machine Learning que identifica padrões em numeros sorteados;USD 100 - 250;13 de Outubro de 2022 18:32;['HTML5', 'MySQL', 'PHP', 'Python', 'Data Science', 'Machine Learning'];Brasil
237;Automação em Python;USD 1.000 - 3.000;13 de Outubro de 2022 18:21;['JSON', 'Python', 'Microsoft Windows Server', 'Selenium'];Brasil
238;Desenvolvimento Sistema Web e App de Crm e automação facebook e whatsapp;USD 1.000 - 3.000;13 de Outubro de 2022 11:00;['JavaScript', 'API', 'HTML5', 'Python'];Brasil
239;Gerenciador de conta Bet 365;USD 1.000 - 3.000;13 de Outubro de 2022 10:48;['C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico'];Brasil
240;Marktplace medico;USD 1.000 - 3.000;10 de Outubro de 2022 04:50;['JavaScript', 'MySQL', 'PHP', 'Android', 'CSS', 'HTML5', 'iOS', 'React.js', 'Python'];Brasil
241;Extração de dados de uma página, com pausa e continuação de onde parou;USD 100 - 250;10 de Outubro de 2022 03:20;['HTML5', 'MySQL', 'PHP', 'Administrador de Redes', 'Programação de Redes', 'Python', 'Instagram'];Brasil
242;Ferrramenta para feedback sobre o Mapa da Vida;USD 250 - 500;09 de Outubro de 2022 22:52;['C', 'Java', 'Python', 'HTML'];Brasil
243;Aplicação para calculo simples de plano Alimentar com modelos já cadastrados;USD 250 - 500;09 de Outubro de 2022 16:06;['C', 'Java', 'Python'];Brasil
244;Automação para drop de tenis no site da nike;USD 1.000 - 3.000;08 de Outubro de 2022 17:45;['C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'PHP'];Brasil
245;Extrair infos de contratações do Diário oficial, identificar email e telefone da empresa e depois montar e enviar emails padrão;USD 250 - 500;08 de Outubro de 2022 13:13;['JavaScript', 'MySQL', 'PHP', 'Python'];Brasil
246;Desenvolvimento de Rpa;Mais de USD 45 / hora;08 de Outubro de 2022 12:35;['Python', 'JavaScript', 'PHP', 'C', 'Java', 'Inteligência artificial'];Brasil
247;Script para Day Trade;USD 250 - 500;06 de Outubro de 2022 11:14;['C', 'Java', 'Python'];Brasil
248;Desemvolver um aplicativo a partir de um projeto open source para Streaming de Jogos na Nuvem;USD 250 - 500;05 de Outubro de 2022 20:03;['Java', 'Python', 'Amazon Web Services', 'C#', 'HTML', 'JavaScript', 'Microsoft Azure', 'MySQL', 'PHP', 'Google Cloud Platform'];Brasil
249;Sistema De Gestao Interno;USD 250 - 500;05 de Outubro de 2022 07:48;['C', 'Java', 'Python'];Brasil
250;Desenvolvimento de software/aplicação web para extração de arquivos .zip;USD 500 - 1.000;04 de Outubro de 2022 19:15;['C', 'Java', 'Python'];Brasil
251;Plataforma Web E Mobile -  Contatos Clientes / Fornecedores / Colaboradores;USD 500 - 1.000;04 de Outubro de 2022 18:10;['JavaScript', 'MySQL', 'PHP', 'API', 'Django', 'PostgresSQL', 'Python'];Brasil
252;Automatização de processo via programação;USD 500 - 1.000;04 de Outubro de 2022 16:38;['JavaScript', 'Microsoft Visual Studio', 'Python'];Brasil
253;Desenvolvimento software que faz leitura de arquivos em Xml e Pdf e gera Pdf único;USD 250 - 500;04 de Outubro de 2022 13:05;['C', 'Java', 'Python'];Brasil
254;Api da Bet365 para Futebol Virtual;USD 250 - 500;28 de Setembro de 2022 20:56;['JavaScript', 'MySQL', 'PHP', 'API', 'Python'];Brasil
255;Preciso aprender a utilizar um script de Python;USD 100 - 250;28 de Setembro de 2022 19:29;['Python'];Brasil
256;Desenvolvedor de Bi Jr;Menos de USD 15 / hora;28 de Setembro de 2022 18:47;['PL/SQL', 'PostgresSQL', 'Python', 'SQL Server', 'Qlikview', 'Pentaho', 'Power BI'];Brasil
257;Instalar Sql /local) e subir banco do Programa Easydental;USD 100 - 250;28 de Setembro de 2022 16:58;['C', 'Java', 'Python', 'SQL Server'];Brasil
258;Machine Learn / Ia para jogos de azar;USD 250 - 500;28 de Setembro de 2022 13:38;['JavaScript', 'MySQL', 'PHP', 'API', 'Python'];Brasil
259;Gestor de empresa de projetos de obras;USD 250 - 500;28 de Setembro de 2022 12:47;['C', 'Java', 'Python'];Brasil
260;Aplicativo Parecido Com Plataforma Wix;USD 250 - 500;28 de Setembro de 2022 12:21;['HTML5', 'MySQL', 'PHP', 'iOS', 'Python', 'Lojas Virtuais (e-commerce)', 'Web Design', 'Flutter'];Brasil
261;Envio email python;USD 100 - 250;22 de Setembro de 2022 18:01;['Python'];Brasil
262;Buscamos os melhores profissionais It para fazerem parte de uma Comunidade de Top Developers;Mais de USD 45 / hora;22 de Setembro de 2022 15:14;['Node.js', 'Python', 'React.js', 'Vue.js', 'React Native', 'Flutter', 'Typescript'];Argentina
263;Suporte de um sistema web;USD 250 - 500;22 de Setembro de 2022 11:06;['C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico'];Portugal
264;Realizar uma análise de rede em grafos em python com Networkx;USD 50 - 100;22 de Setembro de 2022 10:59;['Python', 'Data Science'];Brasil
265;Solução para copiar todas as mensagens do whatsapp e salvar em .csv;Menos de USD 50;21 de Setembro de 2022 15:27;['Python'];Brasil
266;Automação em Python3;USD 50 - 100;21 de Setembro de 2022 00:12;['Python', 'Microsoft Excel', 'Microsoft PowerPoint'];Brasil
267;Modelagem de aplicação local em Python3;USD 50 - 100;21 de Setembro de 2022 00:06;['Python'];Brasil
268;Desenvolvimento De Plataforma Web - Procuro Desenvolvedor Full Stack;Mais de USD 45 / hora;15 de Setembro de 2022 21:15;['JavaScript', 'MySQL', 'PHP', 'API', 'Django', 'Python', 'React.js'];Brasil
269;Aplicativo Workflow - Gestao processo ambiental;USD 1.000 - 3.000;15 de Setembro de 2022 19:51;['C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'MySQL', 'PHP'];Brasil
270;Script de Força bruta;USD 500 - 1.000;15 de Setembro de 2022 19:17;['JavaScript', 'MySQL', 'PHP', 'Python'];Brasil
271;Projeto Python + Html + Js = Sistema de Clínica Médica;USD 100 - 250;15 de Setembro de 2022 17:56;['JavaScript', 'HTML', 'Python'];Brasil
272;Extração de informaçoes sobre dívidas e precatórios;USD 1.000 - 3.000;15 de Setembro de 2022 16:15;['C', 'Java', 'Python'];Brasil
273;Programa Não Instalável Para Ou Instalável Para Abrir O Meu Site Em Um Navegador Especifico;USD 250 - 500;15 de Setembro de 2022 14:53;['C', 'Java', 'Python'];Brasil
274;Web scraping dados de licenciamento patentes;USD 250 - 500;14 de Setembro de 2022 21:46;['MySQL', 'API', 'Python', 'React.js'];Brasil
275;Script para criar conta Tiktok;USD 250 - 500;11 de Setembro de 2022 00:12;['JavaScript', 'MySQL', 'PHP', 'Android', 'Java', 'Python'];Estados Unidos
276;Web crawler em site;USD 100 - 250;10 de Setembro de 2022 20:45;['Node.js', 'Python', 'Selenium'];Brasil
277;Site para licitações;USD 500 - 1.000;10 de Setembro de 2022 06:58;['Python'];Brasil
278;Monitoramento cinemático;USD 250 - 500;09 de Setembro de 2022 18:12;['JavaScript', 'PHP', 'C++', 'Python', 'Arduino'];Brasil
279;Organizar e windows Outlook e nunca mais perder emails;USD 500 - 1.000;08 de Setembro de 2022 22:51;['C', 'Java', 'Python'];Portugal
280;Finalizar uma plataforma Sas (mercado financeiro);USD 250 - 500;08 de Setembro de 2022 21:29;['MySQL', 'PHP', 'Python'];Brasil
281;Programa para controle de obras;USD 500 - 1.000;08 de Setembro de 2022 20:04;['C', 'Java', 'Python'];Brasil
282;Proograma montador de laudos para perícias judiciais em Python;USD 15 - 45 / hora;04 de Setembro de 2022 14:12;['Python', 'Microsoft Word'];Brasil
283;Bot de apostas esportivas;USD 100 - 250;04 de Setembro de 2022 00:48;['JavaScript', 'MySQL', 'PHP', 'API', 'Python'];Brasil
284;Postador automático em massa para olx;USD 100 - 250;03 de Setembro de 2022 17:07;['Python', 'JavaScript', 'MySQL', 'PHP'];Brasil
285;Postador automático em massa para olx;USD 100 - 250;03 de Setembro de 2022 00:36;['Python'];Brasil
286;Desenvolvimento Django (Python);USD 100 - 250;02 de Setembro de 2022 21:17;['JavaScript', 'MySQL', 'CSS', 'Django', 'HTML', 'HTML5', 'Python'];Brasil
287;Desenvolvimento de Robô de aposta;USD 250 - 500;02 de Setembro de 2022 18:24;['C', 'Java', 'Python', 'HTML'];Brasil
288;Automatização e Dashboard com Python e data science;USD 100 - 250;02 de Setembro de 2022 14:44;['Microsoft Excel', 'Microsoft PowerPoint', 'Análise Financeira', 'Python', 'Data Science'];Brasil
289;Aplicativo jogos educativos;USD 250 - 500;31 de Agosto de 2022 14:32;['C', 'Java', 'Python'];Brasil
290;Desenvolvimento Backend;Menos de USD 15 / hora;31 de Agosto de 2022 13:37;['API', 'Python', 'Redis', 'Docker', 'PostgresSQL'];Brasil
291;Ping -t;Menos de USD 50;31 de Agosto de 2022 13:11;['C', 'Java', 'Python'];Brasil
292;Api para Bet365 em python não funciona na Vps;USD 100 - 250;31 de Agosto de 2022 03:44;['Python', 'Node.js'];Brasil
293;Desenvolvimento de aplicativo para Ios e Android;USD 1.000 - 3.000;30 de Agosto de 2022 20:23;['C', 'Java', 'Python', 'Android', 'iOS', 'Design de App Mobile'];Brasil
294;Desenvolvimento de software;USD 250 - 500;30 de Agosto de 2022 19:09;['JavaScript', 'MySQL', 'PHP', 'CSS', 'HTML', 'WordPress', 'Python'];Brasil
295;Sistema Pesagem Automática (Balança Sem Operador);USD 500 - 1.000;30 de Agosto de 2022 18:39;['JavaScript', 'MySQL', 'PHP', 'C++', 'Java', 'Python', 'Swift'];Brasil
296;Jogo de piratas on-line;USD 1.000 - 3.000;26 de Agosto de 2022 12:26;['JavaScript', 'MySQL', 'PHP', 'Android', 'Desenvolvimento de Games', 'Programação de Games', 'iPhone', 'Python', 'Design de Jogos'];Brasil
297;Aplicativo em Python com interação em Api na blockchain;USD 100 - 250;25 de Agosto de 2022 21:46;['API', 'Linux', 'Python', 'Blockchain', 'JavaScript', 'MySQL', 'PHP'];Brasil
298;Integração de Gateway de Pagamento e Pequenos processos (backend);USD 100 - 250;25 de Agosto de 2022 17:47;['API', 'Django', 'PostgresSQL', 'Python'];Brasil
299;Automação de processos internos usando;Mais de USD 45 / hora;25 de Agosto de 2022 17:30;['Node.js', 'Python'];Brasil
300;Plataforma atendimento Whatsapp;USD 500 - 1.000;25 de Agosto de 2022 16:05;['JavaScript', 'PHP', 'API', 'HTML', 'HTML5', 'Node.js', 'Python', 'AngularJS', 'Responsive Web Design', 'React.js'];Brasil
301;Sistema para cartão de descontos;Mais de USD 3.000;24 de Agosto de 2022 14:46;['C', 'Java', 'Python', 'C#', 'HTML', 'JavaScript', 'MySQL', 'PHP', 'Design Gráfico'];Brasil
302;Price Risk;USD 1.000 - 3.000;24 de Agosto de 2022 14:16;['JavaScript', 'PHP', 'API', 'Python', 'SQL Server', 'React.js', 'Power BI'];Brasil
303;Construir integração com Sefaz para download de Xml de Nfe;USD 250 - 500;19 de Agosto de 2022 13:36;['Python'];Brasil
304;Web Scraping com Captcha;USD 250 - 500;19 de Agosto de 2022 12:46;['JavaScript', 'PHP', 'HTML', 'Python', 'Selenium'];Brasil
305;Descriptografar Resposta de Websocket;USD 100 - 250;18 de Agosto de 2022 19:02;['JavaScript', 'PHP', 'Node.js', 'Python'];Brasil
306;É Possivel Isso?;USD 250 - 500;18 de Agosto de 2022 18:56;['PHP', 'C++', 'Python', 'Blockchain'];Brasil
307;Bot jogo estrela bet;USD 250 - 500;18 de Agosto de 2022 00:29;['JavaScript', 'MySQL', 'PHP', 'API', 'Python'];Brasil
308;Customização e Melhoramento Script para 3ds Max;USD 100 - 250;17 de Agosto de 2022 23:56;['C', 'Java', 'Python'];Brasil
309;Desenvolvimento Bubble (2 plataformas responsivas);USD 1.000 - 3.000;17 de Agosto de 2022 19:43;['C', 'Java', 'Python', 'Design Gráfico'];Brasil
310;Site de Apostas esportivas;Mais de USD 3.000;13 de Agosto de 2022 03:44;['JavaScript', 'MySQL', 'PHP', 'API', 'CSS', 'HTML', 'HTML5', 'Python', 'WordPress', 'Responsive Web Design'];Brasil
311;App controle de clientes;USD 250 - 500;13 de Agosto de 2022 00:53;['JavaScript', 'MySQL', 'PHP', 'Android', 'API', 'iOS', 'Python'];Brasil
312;Bot que reconheça padrões em jogos de apostas virtuais;USD 250 - 500;13 de Agosto de 2022 00:38;['JavaScript', 'MySQL', 'PHP', 'Python'];Brasil
313;Aplicativo de compras coletivas tipo peixe urbano;USD 100 - 250;12 de Agosto de 2022 23:04;['C', 'Java', 'Python'];Brasil
314;Identificação de texto em imagem e preenchimento automático de determinados campos *na internet*;USD 500 - 1.000;12 de Agosto de 2022 16:27;['JavaScript', 'MySQL', 'PHP', 'Python'];Brasil
315;Aplicativo desktop para receber dados via Api e comunicar com as impressoras térmicas;USD 100 - 250;12 de Agosto de 2022 13:30;['C', 'Java', 'Python', 'JavaScript'];Brasil
316;Software paga captura de dados em página web;USD 250 - 500;11 de Agosto de 2022 20:51;['C', 'Java', 'Python'];Brasil
317;Gestor Financeiro compatível com sistemas contábeis, multiempresa;USD 250 - 500;08 de Agosto de 2022 22:11;['JavaScript', 'MySQL', 'PHP', '.NET', 'C#', 'Delphi', 'Microsoft Visual Studio', 'Python', 'Visual Basic'];Brasil
318;Desenvolvimento de Aplicativo de reservas;USD 500 - 1.000;08 de Agosto de 2022 21:04;['C', 'Java', 'Python'];Angola
319;Sistema Festas;USD 1.000 - 3.000;08 de Agosto de 2022 20:12;['C', 'Java', 'Python', 'HTML', 'JavaScript', 'JSON', 'MySQL', 'PHP', 'Design Gráfico'];Brasil
320;Programa organizador tipo índice;USD 100 - 250;07 de Agosto de 2022 18:11;['C', 'Java', 'Python'];Brasil
321;Bot De Programar Video Youtube;USD 250 - 500;07 de Agosto de 2022 15:40;['JavaScript', 'MySQL', 'PHP', 'Java', 'Python'];Brasil
322;Ajustes e correções em app android;USD 250 - 500;05 de Agosto de 2022 16:56;['Android', 'iPhone', 'Python', 'Responsive Web Design', 'Design de App Mobile'];Brasil
323;Rpa Inadimplencia;USD 500 - 1.000;05 de Agosto de 2022 12:15;['JavaScript', 'MySQL', 'API', 'Node.js', 'Python'];Brasil
324;Impressão para arquivo;USD 250 - 500;02 de Agosto de 2022 16:09;['C', 'Java', 'Python'];Brasil
325;Sharepoint;USD 250 - 500;02 de Agosto de 2022 14:42;['C', 'Java', 'Python'];Brasil
326;Criar um Bot para roleta cassino online Bet365 (pode ser extensão do Chrome);USD 100 - 250;02 de Agosto de 2022 02:52;['API', 'C++', 'JavaScript', 'MySQL', 'PHP', 'Python'];Brasil
327;Vba Excel - Python;USD 50 - 100;01 de Agosto de 2022 20:17;['Microsoft Excel', 'Python'];Brasil
328;Especialista em processos pix;USD 250 - 500;01 de Agosto de 2022 20:03;['JavaScript', 'MySQL', 'PHP', 'Android', 'iOS', 'iPhone', 'Python'];Brasil
329;Preciso de um robo que crie varias contas do uber no automatico;USD 1.000 - 3.000;01 de Agosto de 2022 17:42;['C', 'Java', 'Python'];Brasil
330;Aplicação Web para Imput/Armazenamento de Dados e Output de Graficos.;USD 1.000 - 3.000;31 de Julho de 2022 20:26;['Python', 'HTML'];Brasil
331;Dev Backend com vivência em ambiente Aws;USD 1.000 - 3.000;28 de Julho de 2022 12:50;['Amazon Web Services', 'Node.js', 'Python'];Brasil
332;Video Aula Python + Django 4 + Bootstrap 5 + Ajax;USD 250 - 500;28 de Julho de 2022 11:38;['JavaScript', 'AJAX', 'Django', 'Python', 'Bootstrap'];Brasil
333;Script em Python para Instagram;USD 250 - 500;27 de Julho de 2022 22:53;['Node.js', 'Python'];Brasil
